evaluation_id,institution_id,institution_name,institution_size_tier,sub_institution_id,canonical_name,entity_size_tier,member_name,is_original_member,label
93,121934306,Tufts University,large,239459,department of psychology,large,psychology department,1,1
93,121934306,Tufts University,large,239459,department of psychology,large,department psychology,1,1
93,121934306,Tufts University,large,239459,department of psychology,large,annmarie sasseville department of psychology,1,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology,1,1
93,121934306,Tufts University,large,239459,department of psychology,large,department of psychology research,1,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology and psychiatry,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology pharmacology psychiatry and neuroscience,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology psychiatry pharmacology and neuroscience,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology pharmacology neuroscience and psychiatry,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology psychiatry and pharmacology,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology and neuroscience,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,psychology and neuroscience departments,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychiatry psychology pharmacology,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology neuroscience and pharmacology,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology neuroscience and psychiatry,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology neuroscience psychiatry pharmacology and experimental therapeutics,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology pharmacology and experimental therapeutics psychiatry and neuroscience,0,1
93,121934306,Tufts University,large,239459,department of psychology,large,departments of psychology pharmacology and neuroscience and psychiatry,0,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,pathology department,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,mallory institute of pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department to pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of pathology and laboratory medicine,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of medicine and pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of anatomic and clinical pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department ofpathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of medicine pathology and surgery,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of pathology and medicine,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,iology department,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of anatomic clinical pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of medicine and pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of pathology laboratory medicine,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of medicine surgery and pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of pathology and biochemistry,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of surgery and pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department medicine and pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of pathology and bacteriology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of pathology and laboratory of molecular pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department pathology and laboratory medicine,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of medicine physiology and pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of surgery medicine and pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department and laboratory of molecular pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of biomedical sciences pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of pathology and biomedical sciences,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of pathology and laboratory of molecular biology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,department of pathology and medicine,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departmentof pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of anatomy and pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of anatomy of pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of medicine anatomy and pathology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of pathology and anatomy,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of pathology and physiology,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of pathology dermatology and medicine,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of pathology medicine and surgery,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments of pathology surgery and medicine,1,1
94,121934306,Tufts University,large,239446,department of pathology,large,departments ofmedicine and pathology,1,1
95,121934306,Tufts University,large,239432,department of mathematics,medium,department of mathematics,1,1
95,121934306,Tufts University,large,239432,department of mathematics,medium,mathematics department,1,1
95,121934306,Tufts University,large,239432,department of mathematics,medium,department mathematics,1,1
95,121934306,Tufts University,large,239432,department of mathematics,medium,department of applied mathematics,1,1
95,121934306,Tufts University,large,239432,department of mathematics,medium,math department,1,1
95,121934306,Tufts University,large,239432,department of mathematics,medium,department of mathematic,1,1
95,121934306,Tufts University,large,239432,department of mathematics,medium,department of mathematiccs,1,1
95,121934306,Tufts University,large,239432,department of mathematics,medium,departments of mathematics and computer science,1,1
95,121934306,Tufts University,large,239432,department of mathematics,medium,deptartment of mathematics,1,1
96,121934306,Tufts University,large,239553,science and technology center,medium,science and technology center,1,1
96,121934306,Tufts University,large,239553,science and technology center,medium,science technology center,1,1
96,121934306,Tufts University,large,239553,science and technology center,medium,science and technology centre,1,1
96,121934306,Tufts University,large,239553,science and technology center,medium,sci tech center,1,1
96,121934306,Tufts University,large,239553,science and technology center,medium,science technic center,1,1
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,nutritional immunology laboratory,1,1
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,nutrition immunology laboratory,1,1
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,ritional immunology laboratory,1,1
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,nutritional immunology and toxicology laboratory,1,1
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,nutritional immunology laboratoryusda hnrca,1,1
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,nutri tional immunology laboratory,1,1
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,nutrional immunology laboratory,1,1
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,nutrition and immunology laboratory,1,1
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,nutritional immunology laboratories,1,1
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,department of immunology,0,0
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,program in immunology,0,0
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,immunology program,0,0
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,division of immunology,0,0
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,program of immunology,0,0
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,immunology laboratory,0,0
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,immunology unit,0,0
97,121934306,Tufts University,large,239538,nutritional immunology laboratory,medium,department of immunology program,0,0
98,121934306,Tufts University,large,239562,tufts university school of medicine,small,tufts university school of medicine,1,1
98,121934306,Tufts University,large,239562,tufts university school of medicine,small,tufts medical school,1,1
98,121934306,Tufts University,large,239562,tufts university school of medicine,small,tufts university medical school,1,1
98,121934306,Tufts University,large,239562,tufts university school of medicine,small,tufts new england medical center,1,0
98,121934306,Tufts University,large,239562,tufts university school of medicine,small,tufts univrsity school of mdicin,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,division of pediatric surgery,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,department of pediatric surgery,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,departments of pediatric surgery and pediatric hematology oncology,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,divisions of pediatric surgery and pediatric gastroenterology and nutrition,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,divisions of pediatric surgery and pediatric trauma,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,division of paediatric surgery,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,division of pediatric surgery and pediatric hematology oncology,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,divisions of pediatric surgery and neonatology,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,divisions of pediatric surgery and pathology,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,divisions of pediatric surgery and pediatric pulmonology,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,divisions of pediatric surgery pediatric trauma and infectious disease,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,divisions of pediatric surgery pediatric trauma and vascular surgery,1,1
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,department of surgery,0,0
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,division of surgery,0,0
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,department surgery,0,0
99,121934306,Tufts University,large,239491,division of pediatric surgery,small,surgery department,0,0
100,121934306,Tufts University,large,239556,thermal analysis of materials processing laboratory,small,thermal analysis of materials processing laboratory,1,1
100,121934306,Tufts University,large,239556,thermal analysis of materials processing laboratory,small,thermal analysis for materials processing laboratory,1,1
100,121934306,Tufts University,large,239556,thermal analysis of materials processing laboratory,small,thermal analysis of material processing laboratory,1,1
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,london college of fashion,1,1
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,college of fashion,1,1
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,central saint martins london college of fashion,1,1
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,fashion department,1,1
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,central saint martins college of art and design,1,0
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,central saint martins college of art design,1,0
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,central saint martins college of arts and design,1,0
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,central saint martins college,1,0
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,central st martins college,1,0
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,central saint martins college of art and design london,1,0
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,central saint martins department of art,1,0
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,college london of fashion,1,1
101,86211378,University of the Arts London,medium,168442,london college of fashion,large,department of central saint martins,1,0
102,86211378,University of the Arts London,medium,168441,london college of communication,large,london college of communication,1,1
102,86211378,University of the Arts London,medium,168441,london college of communication,large,college of communication,1,1
102,86211378,University of the Arts London,medium,168441,london college of communication,large,carlyle london college of communication,1,1
102,86211378,University of the Arts London,medium,168441,london college of communication,large,central saint martins and london college of communication,1,1
102,86211378,University of the Arts London,medium,168441,london college of communication,large,climate justice at london college of communication,1,1
102,86211378,University of the Arts London,medium,168441,london college of communication,large,school of communication,1,1
102,86211378,University of the Arts London,medium,168441,london college of communication,large,tate london college of communication,1,1
102,86211378,University of the Arts London,medium,168441,london college of communication,large,london college of communications,1,1
102,86211378,University of the Arts London,medium,168441,london college of communication,large,london college of communication screen school,1,1
103,86211378,University of the Arts London,medium,168433,creative computing institute,large,creative computing institute,1,1
103,86211378,University of the Arts London,medium,168433,creative computing institute,large,creativity computing institute,1,1
103,86211378,University of the Arts London,medium,168433,creative computing institute,large,department creative computing institute,1,1
103,86211378,University of the Arts London,medium,168433,creative computing institute,large,department of creative computing institute,1,1
103,86211378,University of the Arts London,medium,168433,creative computing institute,large,institute for creative computing,1,1
103,86211378,University of the Arts London,medium,168433,creative computing institute,large,institute of creative computing,1,1
103,86211378,University of the Arts London,medium,168433,creative computing institute,large,ual creative computing institute,1,1
104,86211378,University of the Arts London,medium,168428,chelsea college of arts,medium,chelsea college of arts,1,1
104,86211378,University of the Arts London,medium,168428,chelsea college of arts,medium,chelsea college of art and design,1,1
104,86211378,University of the Arts London,medium,168428,chelsea college of arts,medium,chelsea college of art design,1,1
104,86211378,University of the Arts London,medium,168428,chelsea college of arts,medium,chelsea college of art,1,1
104,86211378,University of the Arts London,medium,168428,chelsea college of arts,medium,chelsea college of art and design library,1,1
104,86211378,University of the Arts London,medium,168428,chelsea college of arts,medium,school of art,0,0
105,86211378,University of the Arts London,medium,168427,centre for sustainable fashion,medium,centre for sustainable fashion,1,1
105,86211378,University of the Arts London,medium,168427,centre for sustainable fashion,medium,director centre for sustainable fashion,1,1
105,86211378,University of the Arts London,medium,168427,centre for sustainable fashion,medium,college of fashion,0,0
105,86211378,University of the Arts London,medium,168427,centre for sustainable fashion,medium,fashion department,0,0
106,86211378,University of the Arts London,medium,168452,school of design,medium,school of design,1,1
106,86211378,University of the Arts London,medium,168452,school of design,medium,design school,1,1
106,86211378,University of the Arts London,medium,168452,school of design,medium,school of graphic design,1,0
106,86211378,University of the Arts London,medium,168452,school of design,medium,school of design and technology,1,1
106,86211378,University of the Arts London,medium,168452,school of design,medium,college of art and design,0,0
107,86211378,University of the Arts London,medium,168426,centre for learning and teaching in art and design,small,centre for learning and teaching in art and design,1,1
107,86211378,University of the Arts London,medium,168426,centre for learning and teaching in art and design,small,centre for learning and teaching in art design,1,1
107,86211378,University of the Arts London,medium,168426,centre for learning and teaching in art and design,small,centre for learning teaching in art design,1,1
107,86211378,University of the Arts London,medium,168426,centre for learning and teaching in art and design,small,college of art and design,0,0
107,86211378,University of the Arts London,medium,168426,centre for learning and teaching in art and design,small,school of art,0,0
107,86211378,University of the Arts London,medium,168426,centre for learning and teaching in art and design,small,school of design,0,0
107,86211378,University of the Arts London,medium,168426,centre for learning and teaching in art and design,small,design school,0,0
108,86211378,University of the Arts London,medium,168435,design against crime research centre,small,design against crime research centre,1,1
108,86211378,University of the Arts London,medium,168435,design against crime research centre,small,against crime research centre central,1,1
109,86211378,University of the Arts London,medium,168447,photography and the archive research centre,small,photography and the archive research centre,1,1
109,86211378,University of the Arts London,medium,168447,photography and the archive research centre,small,photography and the archive centre,1,1
110,86211378,University of the Arts London,medium,168458,textile futures research groups,small,textile futures research groups,1,1
110,86211378,University of the Arts London,medium,168458,textile futures research groups,small,textile futures research centre,1,1
111,90274647,University of South Carolina Beaufort,medium,176190,department of natural sciences,large,department of natural sciences,1,1
111,90274647,University of South Carolina Beaufort,medium,176190,department of natural sciences,large,department of natural science,1,1
111,90274647,University of South Carolina Beaufort,medium,176190,department of natural sciences,large,departmentof natural science,1,1
111,90274647,University of South Carolina Beaufort,medium,176190,department of natural sciences,large,natural sciences division,1,1
112,90274647,University of South Carolina Beaufort,medium,176189,department of mathematics and computational science,large,department of mathematics and computational science,1,1
112,90274647,University of South Carolina Beaufort,medium,176189,department of mathematics and computational science,large,department of computer science,1,0
112,90274647,University of South Carolina Beaufort,medium,176189,department of mathematics and computational science,large,department of computational science and mathematics,1,1
112,90274647,University of South Carolina Beaufort,medium,176189,department of mathematics and computational science,large,department of computer science and mathematics,1,1
112,90274647,University of South Carolina Beaufort,medium,176189,department of mathematics and computational science,large,computer science department,1,0
112,90274647,University of South Carolina Beaufort,medium,176189,department of mathematics and computational science,large,department of mathematics computer science,1,1
112,90274647,University of South Carolina Beaufort,medium,176189,department of mathematics and computational science,large,department of science and mathematics,0,0
113,90274647,University of South Carolina Beaufort,medium,176184,department of business administration,medium,department of business administration,1,1
113,90274647,University of South Carolina Beaufort,medium,176184,department of business administration,medium,department of business,1,1
113,90274647,University of South Carolina Beaufort,medium,176184,department of business administration,medium,business administration department,1,1
114,90274647,University of South Carolina Beaufort,medium,176191,department of nursing and health professions,medium,department of nursing and health professions,1,1
114,90274647,University of South Carolina Beaufort,medium,176191,department of nursing and health professions,medium,department of nursing,1,1
114,90274647,University of South Carolina Beaufort,medium,176191,department of nursing and health professions,medium,department of nursing and health professions business,1,1
115,90274647,University of South Carolina Beaufort,medium,176188,department of marine science,medium,department of marine science,1,1
115,90274647,University of South Carolina Beaufort,medium,176188,department of marine science,medium,institute of marine sciences,1,1
115,90274647,University of South Carolina Beaufort,medium,176188,department of marine science,medium,rosenstiel school for marine and atmospheric science,1,0
116,90274647,University of South Carolina Beaufort,medium,176187,department of hospitality management,medium,department of hospitality management,1,1
116,90274647,University of South Carolina Beaufort,medium,176187,department of hospitality management,medium,department of hospitality and tourism,1,1
116,90274647,University of South Carolina Beaufort,medium,176187,department of hospitality management,medium,hotel restaurant and tourism management department,1,1
117,90274647,University of South Carolina Beaufort,medium,176196,psychology department,small,department of psychology,1,1
117,90274647,University of South Carolina Beaufort,medium,176196,psychology department,small,psychology department,1,1
117,90274647,University of South Carolina Beaufort,medium,176196,psychology department,small,social cultural psychology lab,0,0
117,90274647,University of South Carolina Beaufort,medium,176196,psychology department,small,social cultural psychology laboratory,0,0
117,90274647,University of South Carolina Beaufort,medium,176196,psychology department,small,uscb social cultural psychology laboratory,0,0
118,90274647,University of South Carolina Beaufort,medium,176203,social cultural psychology lab,small,social cultural psychology lab,1,1
118,90274647,University of South Carolina Beaufort,medium,176203,social cultural psychology lab,small,social cultural psychology laboratory,1,1
118,90274647,University of South Carolina Beaufort,medium,176203,social cultural psychology lab,small,uscb social cultural psychology laboratory,1,1
118,90274647,University of South Carolina Beaufort,medium,176203,social cultural psychology lab,small,department of psychology,0,0
118,90274647,University of South Carolina Beaufort,medium,176203,social cultural psychology lab,small,psychology department,0,0
119,90274647,University of South Carolina Beaufort,medium,176194,department of social science,small,department of social science,1,1
119,90274647,University of South Carolina Beaufort,medium,176194,department of social science,small,department of sociology,1,0
120,90274647,University of South Carolina Beaufort,medium,176199,school of humanities social sciences,small,department of humanities and social sciences,1,1
120,90274647,University of South Carolina Beaufort,medium,176199,school of humanities social sciences,small,school of humanities social sciences,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,school of business administration,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,business school,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,school of management,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,business management school,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,college of business and management,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,college of business administrationg,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,faculty of business administration,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,faculty of management,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,school of business,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,school of business and admistration,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,school of business management,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,school of of business administration,1,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,business college,0,1
121,4210111616,Wuhan Business University,medium,550129,school of business administration,large,department of business,0,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,school of physical education,1,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,department of physical education,1,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,institute of physical education,1,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,college of physical education,1,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,school of physical education and health,1,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,academy of physical education,1,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,college of physical education and health,1,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,physical education institute,1,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,school of physical education and healt,1,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,school of physical education education,1,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,physical education school,0,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,physical education college,0,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,school of physical education and equestrian,0,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,school of physical education and international equestrianism,0,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,school of physical education and national equestrian academy,0,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,institute of physical education and international equestrian,0,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,school of physical education and international equestrian,0,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,school of physical education and international equestrian academy,0,1
122,4210111616,Wuhan Business University,medium,550140,school of physical education,large,school of physical education and national equestrian,0,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,school of mechanical and electrical engineering,1,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,college of mechanical and electrical engineering,1,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,school of mechanical electrical and information engineering,1,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,school of mechatronics engineering,1,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,school of mechatronic engineering,1,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,college of civil engineering,1,0
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,school of mechanical engineering,1,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,college of mechanical and electrical and information engineering,1,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,faculty of mechanical and electrical engineering,1,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,school of mechanical and electrical,1,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,school of mechanical electronic and automobile engineering,1,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,department of electrical and mechanical engineering,0,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,department of mechanical engineering,0,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,department of mechanical and electrical engineering,0,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,school of mechanical and electrical engineering and automotive services,0,1
123,4210111616,Wuhan Business University,medium,550139,school of mechanical and electrical engineering,large,school of electrical and mechanical engineering and automobile service,0,1
124,4210111616,Wuhan Business University,medium,550132,school of foreign languages,large,school of foreign languages,1,1
124,4210111616,Wuhan Business University,medium,550132,school of foreign languages,large,school of foreign language,1,1
124,4210111616,Wuhan Business University,medium,550132,school of foreign languages,large,school of foreign languages and affairs,1,1
124,4210111616,Wuhan Business University,medium,550132,school of foreign languages,large,department of applied foreign languages,1,1
124,4210111616,Wuhan Business University,medium,550132,school of foreign languages,large,college of foreign languages,1,1
124,4210111616,Wuhan Business University,medium,550132,school of foreign languages,large,department of foreign languages,1,1
124,4210111616,Wuhan Business University,medium,550132,school of foreign languages,large,foreign language department,1,1
124,4210111616,Wuhan Business University,medium,550132,school of foreign languages,large,applied foreign languages department,1,1
124,4210111616,Wuhan Business University,medium,550132,school of foreign languages,large,foreign languages department,1,1
124,4210111616,Wuhan Business University,medium,550132,school of foreign languages,large,institution of foreign languages,1,1
125,4210111616,Wuhan Business University,medium,550131,school of economics,medium,school of economics,1,1
125,4210111616,Wuhan Business University,medium,550131,school of economics,medium,school of economics and management,1,0
125,4210111616,Wuhan Business University,medium,550131,school of economics,medium,school of economics and finance,1,0
125,4210111616,Wuhan Business University,medium,550131,school of economics,medium,school of architectural economics and engineering management,0,0
125,4210111616,Wuhan Business University,medium,550131,school of economics,medium,school of architecture economics and engineering management,0,0
125,4210111616,Wuhan Business University,medium,550131,school of economics,medium,school of construction economics and engineering management,0,0
126,4210111616,Wuhan Business University,medium,550110,equine science research and horse doping control laboratory,medium,equine science research and horse doping control laboratory,1,1
126,4210111616,Wuhan Business University,medium,550110,equine science research and horse doping control laboratory,medium,equine science research and doping control center,1,1
126,4210111616,Wuhan Business University,medium,550110,equine science research and horse doping control laboratory,medium,equine science research and horese doping control laboratory,1,1
126,4210111616,Wuhan Business University,medium,550110,equine science research and horse doping control laboratory,medium,equine science research and doping detection laboratory,1,1
127,4210111616,Wuhan Business University,medium,550126,school of architectural economics and engineering management,medium,school of architectural economics and engineering management,1,1
127,4210111616,Wuhan Business University,medium,550126,school of architectural economics and engineering management,medium,school of architectural economic and engineering management,1,1
127,4210111616,Wuhan Business University,medium,550126,school of architectural economics and engineering management,medium,school of architecture economics and engineering management,1,1
127,4210111616,Wuhan Business University,medium,550126,school of architectural economics and engineering management,medium,school of construction economics and engineering management,1,1
127,4210111616,Wuhan Business University,medium,550126,school of architectural economics and engineering management,medium,department of management,0,0
127,4210111616,Wuhan Business University,medium,550126,school of architectural economics and engineering management,medium,school of management,0,0
127,4210111616,Wuhan Business University,medium,550126,school of architectural economics and engineering management,medium,faculty of management,0,0
127,4210111616,Wuhan Business University,medium,550126,school of architectural economics and engineering management,medium,school of economics and management,0,0
128,4210111616,Wuhan Business University,medium,550125,school of accounting,small,school of accounting,1,1
128,4210111616,Wuhan Business University,medium,550125,school of accounting,small,school of accountancy,1,1
129,4210111616,Wuhan Business University,medium,550099,chinese and western language and culture research center,small,chinese and western language and culture research center,1,1
129,4210111616,Wuhan Business University,medium,550099,chinese and western language and culture research center,small,center for chinese and western language and culture,1,1
129,4210111616,Wuhan Business University,medium,550099,chinese and western language and culture research center,small,research centre for chinese and western language and culture,1,1
130,4210111616,Wuhan Business University,medium,550137,school of logistic and trade,small,school of logistic and trade,1,1
130,4210111616,Wuhan Business University,medium,550137,school of logistic and trade,small,school of logistics and trade,1,1
130,4210111616,Wuhan Business University,medium,550137,school of logistic and trade,small,school of business logistics,1,1
130,4210111616,Wuhan Business University,medium,550137,school of logistic and trade,small,trade logistic college,1,1
131,87552059,Hood College,medium,171988,department of biology,large,department of biology,1,1
131,87552059,Hood College,medium,171988,department of biology,large,biology department,1,1
131,87552059,Hood College,medium,171988,department of biology,large,department of environmental biology,1,0
131,87552059,Hood College,medium,171988,department of biology,large,department of biology and environmental science,1,1
132,87552059,Hood College,medium,171996,department of psychology,large,department of psychology,1,1
132,87552059,Hood College,medium,171996,department of psychology,large,department of psychology and counseling,1,1
132,87552059,Hood College,medium,171996,department of psychology,large,psychology department,1,1
132,87552059,Hood College,medium,171996,department of psychology,large,department of psychology counseling,1,1
132,87552059,Hood College,medium,171996,department of psychology,large,psychology and counseling department,1,1
133,87552059,Hood College,medium,171990,department of computer science and information technology,medium,department of computer science and information technology,1,1
133,87552059,Hood College,medium,171990,department of computer science and information technology,medium,department of computer science,1,1
133,87552059,Hood College,medium,171990,department of computer science and information technology,medium,department of computer science information technology,1,1
133,87552059,Hood College,medium,171990,department of computer science and information technology,medium,computer science department,1,1
133,87552059,Hood College,medium,171990,department of computer science and information technology,medium,computer science and information technologies department,1,1
133,87552059,Hood College,medium,171990,department of computer science and information technology,medium,computer science and it department,1,1
133,87552059,Hood College,medium,171990,department of computer science and information technology,medium,department of computer and information technology,1,1
133,87552059,Hood College,medium,171990,department of computer science and information technology,medium,department of computer science andinformation technology,1,1
133,87552059,Hood College,medium,171990,department of computer science and information technology,medium,department of information technology,1,1
133,87552059,Hood College,medium,171990,department of computer science and information technology,medium,departments of computer science,1,1
134,87552059,Hood College,medium,171993,department of mathematics,medium,department of mathematics,1,1
