"institution_id","ror_id","institution_name"
4210086302,"001htc678",Ravensbourne University London
4210088173,"004sqv102",Bromley College of Further and Higher Education
4210106796,"01etvnv23",Polish University Abroad
4210108888,"020pnfy52",University Alliance
4210115975,"01m39r121",Tate & Lyle (United Kingdom)
4210117280,"02m6eba18",Mountview Theatre School
4210118606,"026y0w292",Twyford Church of England High School
4210119896,"02bbqcn27",King's College School
4210124168,"03bkgak51",Christ the King Sixth Form College
4210131918,"038ajz246",Lambda
4210140385,"036d5c397",ESCP Business School
4210144387,"039vmy627",Lawn Tennis Association
4210150468,"04mtyr016",Schiller International University
4210154429,"058er5w71",Spurgeons College
4210160557,"05je8kx69",St Patrick's College
4210161639,"0528rdx54",East Berkshire College
4210163298,"051sxdw86",Royal Drawing School
4210092754,"00f96dc95",Kamehameha Schools
4210138630,"02yvffa38",Anchorage School District
4210116460,"026s2hr03",Pioneer Pacific College
4210114351,"01zgv1x24",Portland Public Schools
4210122370,"02vc6t684",Catlin Gabel School
4210150356,"05n8t2628",University of Washington Tacoma
4210155696,"052fdn272",San Francisco Unified School District
4210113202,"01v9w5g84",Seattle Film Institute
4210122752,"0382qx554",Head-Royce School
4210123173,"02jy5yr69",Golden State Baptist College
4210139208,"03ezdk227",Epic Bible College
4210138970,"044txcp97",Emperors College
4210125874,"03dnnq935",Antioch University Los Angeles
4210151269,"054zpyd97",San Diego Unified School District
4210123287,"021mk5n73",Bonanza High School
4210145980,"04ehq7g28",Clark County School District
4210162353,"05b2g5r95",GateWay Community College
4210121293,"02n0ams94",Patriot Bible University
4210151233,"04wwnad27",Santa Fe Indian School
4210112962,"022jz8688",York University
4210131712,"03y1zyv86",Oklahoma State University Oklahoma City
4210098551,"00f6qhc93",Universal Technical Institute Dallas-Fort Worth
4210147403,"03y13mg86",Grayson College
4210166553,"05wc4jq58",Ecclesia College
4210144316,"057s2cn07",Minneapolis Public Schools
4210147412,"0525aen51",National Park College
4210166395,"05c9nwr56",Riverland Community College
4210103537,"013hjj010",Phillips Community College of the University of Arkansas
4210143152,"04v55rk33",St. Louis Public Schools
4210106461,"01g9cpz33",Morthland College
4210126660,"03gveh102",University of Wisconsin–Fond du Lac
4210128977,"02evj4e11",Universal Technical Institute of Illinois
4210143122,"03wxagd20",McGill-Toolen Catholic High School
4210150541,"04m9hsz45",Saint Francis de Sales Seminary
4210126355,"030z4b668",Assyrian Universal Alliance Foundation
4210150819,"05sxmgf12",Brightwood College
4210136381,"04161kh40",Indiana University Kokomo
4210107629,"01qd58v91",Baylor School
4210139948,"04sj6d461",Chatfield College
4210115001,"02ammvg77",Westminster Schools
4210156991,"04n5aqd27",Union College - Kentucky
4210118771,"02qqa1p29",Emmanuel College - Georgia
4210129803,"03sddt131",Marion Local Schools
4210162206,"05hjjxp72",Asheville–Buncombe Technical Community College
4210160002,"05rd7y749",Seamester
4210146573,"04zn7j940",Joint Special Operations University
4210116726,"02148sc68",Gaston County Schools
4210156089,"04nstae51",Charlotte-Mecklenburg Schools
4210116096,"0242vta36",University of Pittsburgh at Titusville
4210133088,"03h7p3m59",Wake County Public School System
4210129958,"034546p91",Rochester City School District
4210155310,"050vqjt31",Virginia Air and Space Center
4210166240,"05t918q20",Northeastern School District
4210141455,"03x131c97",International Institute for Restorative Practices
4210165202,"05qxr6b81",Bethlehem Area School District
4210162751,"05d3xvm78",Newark Academy
4210165576,"05vrepm87",Bergen Catholic High School
4210145028,"04k4qvz84",Poly Prep Country Day School
4210087560,"003wx9n05",Stony Brook School
4210115202,"023dm3d04",Simons Center for Geometry and Physics
4210152127,"04q7y8a54",Conway School of Landscape Design
4210110439,"01xnx1y03",Hartford Seminary
4210138964,"03tmcyr03",Hartford Public Schools
4210096135,"00tpdkh38",Ross School
4210107335,"01chwg263",St. George's School
4210139118,"03b325x62",Pope St. John XXIII National Seminary
4210128697,"030p1h383",Buckingham Browne & Nichols
4210125292,"03bvdp262",Farrington High School
4210144764,"041841277",Iolani School
4210110505,"01ad74h27",Tillamook Bay Community College
4210111544,"01zzhbb93",Linn Benton Community College
4210148195,"04dwckp88",Concordia University
4210145779,"04jd89h35",Olivet University
4210098550,"00f3w5j61",Oikos University
4210153314,"042bcp892",MTI College
4210150422,"05d2a8p70",Golden West College
4210118721,"02b108x81",University of St. Augustine for Health Sciences
4210132068,"032bzhf86",Vision International University
4210111552,"020mhtx24",Southeast Career Technical Academy
4210117428,"02c385802",George Wythe University
4210087218,"006a04p80",Dodge City Community College
4210158809,"04v6cz278",St. Philip's College
4210161693,"04hm48b29",Dublin Independent School District
4210091765,"00dfkrb12",Rio Grande Bible Institute
4210094181,"00gyqd239",Copperas Cove Independent School District
4210119767,"02p5gkq58",King’s University
4210135633,"03s538y47",Dallas Independent School District
4210101669,"00pmyff63",Union Adventist University
4210107323,"01qfzbz52",College of the Muscogee Nation
4210143805,"04ht9zz88",Lone Star College Kingwood
4210158490,"0521h8v35",Fort Leavenworth Unified School District 207
4210104794,"01egvzq87",Louisiana Baptist University
4210148242,"03mcws937",University of Arkansas Community College at Hope
4210123761,"0339x3x34",American College Testing
4210113147,"023fvqr32",Immanuel Lutheran College
4210102990,"019dka583",Petal School District
4210096939,"00w7yp275",Mississippi School for Mathematics and Science
4210144480,"049x3vp31",Tuscaloosa City Schools
4210121386,"02k8h2m07",Williamson College
4210095309,"00w2b1v71",Hesburgh Libraries
4210104946,"01phypy63",Motlow State Community College
4210099341,"012mfbs12",Bethel College
4210138267,"04bw38x95",Pike High School
4210149442,"05rwjyj14",Fusion Academy
4210090657,"009ryyp22",Auburn City Schools
4210155588,"05sfx8f21",Georgia Northwestern Technical College
4210147800,"05qp5sg69",Luther Rice College and Seminary
4210162750,"05d23rn59",Clear Creek Baptist Bible College
4210128957,"032d2f085",Cherokee Central Schools
4210114271,"024z3s669",Orange County Public Schools
4210162489,"047t0gj04",Friendship College
4210093797,"00n900q40",Bradford School - Pittsburgh
4210105530,"01f0k6s82",Morgantown High School
4210096583,"00aqm2347",Florence–Darlington Technical College
4210108679,"01d4s2403",Prince William County Public Schools
4210098058,"00yfjng44",Universities at Shady Grove
4210146758,"04qrv9y41",Episcopal High School
4210107443,"01w1pbe36",University of Maryland Global Campus
4210144145,"047g2xp14",New York State University College of Human Ecology
4210099476,"00j387684",Jefferson Community College
4210162787,"05tg3y165",Eastern Shore Community College
4210086223,"00te84g16",Valley Forge Military Academy and College
4210124260,"0238pcf92",Worcester County Public Schools
4210104379,"013kzw641",Greenwich Public Schools
4210088085,"003tn2r13",Champlain Valley Union High School
4210108117,"01ex19q32",Kingswood Oxford
4210164830,"05kzvw994",Three Rivers Community College
4210149380,"04xsmx455",NHTI - Concord's Community College
4210133983,"03ts76x74",White Mountains Community College
4210136996,"03bj7kr91",Boston Public Schools
4210114089,"02gb7bb36",Saint Joseph's College of Maine
4210149261,"059z5w858",Pacific University
4210164572,"057z2zh71",Ex'pression College for Digital Arts
4210128612,"035fpgr29",Mission College
4210148712,"04jk6hn97",Silicon Valley University
4210134096,"040ty4453",Mount St. Mary's University
4210156869,"05x1g5662",Piedmont University
4210114519,"01qadzk38",Pacific Coast University
4210163449,"05ey1ky02",Apollos University
4210119217,"02k74w593",Irvine Unified School District
4210129085,"03rk9dw54",Williams Unified School District
4210102640,"01arsa478",Stevens–Henager College
4210150662,"04ygywa46",Montana State University–Northern
4210161574,"0596amb15",Fort Worth Library
4210159608,"04w6xt508",University of Minnesota Crookston
4210158950,"04ptyy568",Western Iowa Tech Community College
4210140353,"03e4a0h58",St. John's School
4210133033,"02nysre97",Olathe Public Schools
4210117823,"02bdat184",Metropolitan Community College - Kansas City
4210127403,"02gxkme34",University of Arkansas Community College at Morrilton
4210140550,"03wevch29",Grinnell Newburg Community School District
4210166762,"05gmsjx02",Shorter College
4210125047,"02me97413",Northeast Iowa Community College
4210103899,"01bkbkc06",Hickey College
4210160443,"054j84f79",St. Louis University High School
4210091480,"00jk8a678",St. Patrick Catholic High School
4210089860,"0073dpj33",Fond du Lac School District
4210106835,"01herdm14",Marian University - Wisconsin
4210122659,"022q4qx22",Chicago Public Schools
4210150159,"04sy8yh72",Illinois Institute of Art
4210151369,"04ngq3k29",Escambia County School District
4210126747,"02wr4ty93",Zionsville Community High School
4210088671,"0040q3862",Atlanta’s John Marshall Law School
4210125780,"030nhjt85",Webb School of Knoxville
4210160760,"057afqq06",Delta College
4210125087,"03j9n1e36",Davis College - Ohio
4210139333,"03bwbnb24",Southwestern Community College - North Carolina
4210139198,"042abrf84",Columbus City Schools
4210115912,"02a3gzm90",Miami-Dade County Public Schools
4210155960,"05eygvb62",Future Generations University
4210165262,"054vvj456",Saint Augustine's University
4210118998,"02fypjr73",St. Bernard’s School of Theology and Ministry
4210156088,"04nrt0320",Fairfax County Public Schools
4210103413,"011kg8p14",Finger Lakes Community College
4210143716,"0464edn46",King's College - Pennsylvania
4210112074,"022wwx668",Morristown Beard School
4210128391,"02qk65b13",Brooklyn Technical High School
4210146849,"05g7f8997",Talmudical Seminary Oholei Torah
4210120297,"01vwk0k32",John L. Miller Great Neck North High School
4210113610,"01wag9e37",Westford Academy
4210106913,"01my2ss20",Hult International Business School
4210148001,"05n7j1m63",West Valley High School
4210129616,"02ntfea48",Mount Tamalpais College
4210121790,"02pys4392",Cascadia College
4210126199,"0396ezm18",National Test Pilot School
4210112098,"01zjrck77",National University
4210107023,"01grd6v95",Copper Mountain College
4210089921,"00a0wam85",Arizona School for the Arts
4210095926,"00z3zzh92",Iliff School of Theology
4210152416,"04ejz3m31",Red Cloud Indian School
4210147735,"045zgf584",Oklahoma State University at Tulsa
4210118609,"0278s3c19",Lone Star College–Tomball
4210120349,"02rh4fw73",University of Minnesota Rochester
4210094376,"00pvcan36",Arkansas Baptist College
4210140380,"0367pw924",Lincoln College
4210133931,"03ka3vc13",DeKalb County School District
4210128488,"031ew8w25",Milwaukee Institute of Art & Design
4210150034,"04gecpj69",Lake Forest Academy
4210139060,"03j4kg535",Gateway Technical College
4210154514,"04x9k0k55",Aquinas College - Tennessee
4210159713,"054bssx30",Cincinnati Public Schools
4210115872,"02gvasz77",South Georgia Technical College
4210109030,"01mx1hz05",Schiller International University
4210127184,"03etbcx90",Pasco–Hernando State College
4210136931,"03w9z9x42",Ashland Community and Technical College
4210112701,"01shdt141",Lake–Sumter State College
4210161757,"05986z039",Chancellor University
4210137680,"04a5x3y83",Caldwell Community College & Technical Institute
4210093427,"005d5fb76",Kent State University Geauga
4210142032,"051v7cd19",Belmont College
4210106434,"01pxzvy69",Orangeburg–Calhoun Technical College
4210156764,"044abmm29",Hobe Sound Bible College
4210108493,"01pjkhn78",School District of Palm Beach County
4210153021,"049s3yd39",Native American Bible College
4210118241,"029b3y474",Edgecombe Community College
4210121461,"02skkz355",Army Sustainment University
4210138675,"04m15mz97",National Labor College
4210146905,"05a0w0e26",Washington Glass School
4210097698,"0100s4h81",Baltimore City Public Schools
4210086314,"000qn5756",Newport News Public Schools
4210155057,"04k7qsz50",Archmere Academy
4210136299,"035z3t173",School District of Philadelphia
4210106353,"01ff5td15",Donald & Barbara Zucker School of Medicine at Hofstra/Northwell
4210130095,"02gky3n02",Vermont Law and Graduate School
4210160158,"04qpp5q81",Minuteman High School
4210165746,"0315wyw46",Sheldon Jackson College
4210108275,"01ghjfc28",Tigard-Tualatin School District
4210089948,"00ef10m46",Lincoln University - California
4210099336,"01240pn49",Menlo School
4210086865,"000g90y93",Fresno Unified School District
4210096095,"00rz4p908",American Sports University
4210159494,"05e1bqk54",Boise Bible College
4210142419,"036k9cx83",Las Vegas Academy of the Arts
4210126668,"03hr48p12",Tohono O'odham Community College
4210151867,"04c16pd38",Jeffco Public Schools
4210143216,"03nvtfm43",Concordia University
4210123097,"02sj9qn07",Flint Hills Technical College
4210087592,"002m0wj49",Spartan College of Aeronautics and Technology
4210132545,"03q8jhh94",Allen Community College
4210118467,"01t5jw607",Houston Independent School District
4210158127,"05yc7zr31",Cossatot Community College
4210117491,"01nsvzv47",Lamar State College–Port Arthur
4210160771,"0583wsb64",Minneapolis College
4210105579,"01e33x915",Minneapolis Business College
4210147241,"04fexsb73",Emmaus Bible College
4210110817,"020fqx327",Achievement School District
4210095833,"00msnw430",Watkins College of Art Design and Film
4210134870,"02s1hvj37",Indiana University South Bend
4210107178,"01h6pze39",University of Saint Francis
4210161414,"04wrhg795",Indiana University Fort Wayne
4210118320,"02y535c02",State College of Florida Manatee-Sarasota
4210149508,"05rmcwb88",Barber–Scotia College
4210095133,"00qq8tm81",Fairmont Senior High School
4210138798,"0484n7582",Pittsburgh Quantum Institute
4210117416,"02b394754",University of Pittsburgh at Greensburg
4210142467,"04rh36p62",Chapel Hill Carrboro City Schools
4210158191,"051c2tp06",Bryant & Stratton College
4210086901,"0019bf448",University of Pittsburgh at Bradford
4210161064,"05mphpp98",Saint Mary's School
4210163037,"05cr38245",Dixon University Center
4210118803,"02y0s5375",Roland Park Country School
4210105560,"01cmkbc96",Fulton–Montgomery Community College
4210116829,"02e08kw49",Dwight Englewood School
4210146258,"04anrxg79",Northern Vermont University
4210124022,"038v0bj29",Pomfret School
4210100409,"00mw3fh49",Iḷisaġvik College
4210162030,"04xxj4388",Seattle School of Theology and Psychology
4210096589,"00b5ztt43",Rancho Santiago Community College District
4210130738,"03s68kq02",Grossmont Cuyamaca Community College District
4210159927,"05rtxtk57",Pocatello High School
4210101479,"00z6n3z58",Maricopa Community Colleges - Glendale Community College
4210102158,"01dhkk736",Ogden–Weber Applied Technology College
4210126195,"0393pnh14",Skyline High School
4210161832,"05svz4z02",Los Alamos Public Schools
4210103791,"026s89d26",William Howard Taft University
4210122719,"02s28hw54",Emily Griffith Technical College
4210160889,"05tkntq54",Colorado Springs School District 11
4210094832,"00qnd3z77",National American University
4210090405,"00dqq0p30",Texas State Technical College Harlingen
4210143215,"03nv5gj57",Bethany College - Kansas
4210094166,"00q5x1a77",Messenger College
4210103277,"014vrtf08",Wade College
4210107136,"01q3wpv10",St. Mark's School of Texas
4210162301,"05vzqzh92",University of Minnesota Morris
4210103428,"01hahmf81",Clear Creek Independent School District
4210108920,"01v3kn215",Shawnee Mission Northwest High School
4210120834,"02wfc0z28",Shawnee Mission South High School
4210128345,"03pvzeb17",Kansas City Public Schools
4210103234,"019t2rq07",University of Northwestern
4210161134,"0574bwf68",Holy Cross College
4210111326,"02rzd6x38",National College
4210095682,"00v8gq385",Marist School
4210092198,"01c3xc117",University of Michigan–Flint
4210086818,"003r3ng51",Tift County School District
4210119152,"02fd5ff90",Specs Howard School of Media Arts
4210153792,"05ap66461",University School
4210131876,"03jpef473",Canton City School District
4210115569,"02nfh0m56",Pittsburgh Public Schools
4210134578,"03pvphy63",Byzantine Catholic Seminary of Saints Cyril and Methodius
4210157223,"05vgc9608",Guilford County Schools
4210115786,"02d21rw53",Rockingham County Schools
4210140716,"03zwqne39",The Judge Advocate General's Legal Center and School
4210097979,"0118wgv88",New Hanover County Schools
4210120741,"02kt0tf86",Davis College - New York
4210120004,"02p58en94",The Restaurant School at Walnut Hill College
4210149152,"03pbhe678",St. Joseph’s Seminary and College
4210134529,"0437gna76",Concordia College - New York
4210114388,"020pkqq17",Manchester Community College - New Hampshire
4210135486,"03yqwby83",Norfolk County Agricultural High School
4210115386,"02c9ztd98",Seattle Public Schools
4210115629,"025wqj346",Santa Barbara and Ventura Colleges of Law
4210143966,"04bty2w72",Albuquerque Academy
4210128485,"0317pbn61",Minot Public Schools
4210117873,"025ngyw60",Doane University
4210115981,"024eshr84",Coffeyville Community College
4210147856,"04v3sec91",Saint Mary's University of Minnesota
4210093818,"00jxpy231",Midwest University
4210148803,"05m6c4y02",St. Tammany Parish Public School System
4210151323,"04dt01t51",Orleans Parish School Board
4210091827,"00dtfmh68",Mobile County Public Schools
4210103303,"00vapxw25",American Academy of Art
4210135468,"03xe7w214",East–West University
4210146944,"04t3pzj12",Archdiocese of Chicago
4210140075,"04ttjs010",Indianapolis Public Schools
4210130184,"04c4hz115",Purdue University Fort Wayne
4210100676,"01wm9rt41",Rowan-Cabarrus Community College
4210124094,"0340nty70",Winston-Salem/Forsyth County Schools
4210141437,"033nebn40",Lenape Regional High School District
4210088292,"007hxks16",Leonia Public Schools
4210132851,"040yys981",Horace Mann School
4210134570,"042w3r845",Scarsdale Public Schools
4210125488,"031hb4a81",City School District of New Rochelle
4210162574,"05f6k3t36",Henry Viscardi School
4210150532,"04kmnk678",Woodstock Union High School & Middle School
4210129710,"03aat3341",Atlantic Union College
4210163973,"05axake65",International Yacht Restoration School
4210124175,"03c3r2d17",Center for Astrophysics Harvard & Smithsonian
4210088377,"006dpe828",University of California Hastings College of the Law
4210145856,"03gqevz94",Herguan University
4210115802,"028r3ke74",Santa Barbara Business College
4210126814,"035gqys29",Coastland University
4210145685,"042dhbd43",Southwestern College - California
4210105328,"01f0wmg23",Stone Child College
4210155198,"05cxb7m31",Heartland Baptist Bible College
4210131387,"03cv6f983",Texas A&M University School of Law
4210131759,"03yk5sc72",Manhattan Area Technical College
4210126958,"03bybmz71",AIB College of Business
4210157153,"05w5qjg18",Milwaukee Public Schools
4210100724,"012fga139",O'More College of Design
4210107742,"01bktqd02",John A Gupton College
4210095077,"00qbqm161",International Business College - Fort Wayne
4210142865,"04pf8en64",Rosedale Bible College
4210112001,"021x5j769",Horry County Schools
4210141172,"04spj3m21",Durham Public Schools
4210136120,"047137m93",Prince George's County Public Schools
4210108146,"01hzrxx48",Wor-Wic Community College
4210161357,"05rhnav51",The Kubert School
4210148100,"04r030w90",Yeshiva of Nitra Rabbinical College
4210095409,"00sw9kj55",Paier College of Art Inc
4210143118,"03wg7sa16",Choate Rosemary Hall
4210158417,"04mqwrw94",New England Bible College
4210103844,"01dxdky35",Sidwell Friends School
4210104444,"01bd8yz25",Afterschool Alliance
4210119381,"02sz4p320",Institute of World Politics
4210120663,"02rc7w578",National Alliance of Black School Educators
4210122913,"02e9j2825",St. Albans School
4210134030,"03dw28302",BAU International University
4210092791,"00j52pq61",New York State College of Agriculture & Life Sciences
4210098983,"00zg6dt46",New York State School of Industrial and Labor Relations
4210151139,"04r17kf39",New York State College of Veterinary Medicine
4210093053,"00qc32430",Christie's Education
4210097348,"01pckwj65",New York Film Academy
4210099784,"00z7yba83",New York Academy of Art
4210117146,"02fs6en72",St. Joseph's College New York
4210118866,"02p5vjg42",Dalton School
4210122491,"02825cc16",Wood Tobé-Coburn School
4210127048,"0327ybn08",Summit School
4210128629,"03kkm1r11",New York Harbor School
4210134791,"0428qkc73",Saint Vladimir's Orthodox Theological Seminary
4210143364,"04cgqw370",Brearley School
4210147388,"03wp7b065",Neighborhood Playhouse School of the Theatre
4210147424,"0531gz477",University Settlement
4210165908,"05yh81666",Stephen Gaynor School
4210088475,"0082ybm03",Texas Tech University System
4210151660,"05rpe4a45",Nebraska State College System
4210158053,"0566a8c54",University of North Carolina System
2765191542,"00ey4b732",Dzemal Bijedic University of Mostar
3214989365,"04sjg0283",Contra Costa Community College District
3133314153,"025sb3367",Gavar State University
2935922141,"019njds38",Universal Technical Institute
3020445194,"03tzyrt94",Universidad Nebrija
1301710604,"04pyyzw22",Western Pennsylvania School for Blind Children
1331278255,"00ey54k21",Universidade de Ribeirão Preto
1292235266,"054ebrh70",Danube Private University
322491407,"01rp2a061",Acıbadem University
1281256770,"02dzjmc73",Üsküdar University
1338030516,"04dew2c51",Russian State Hydrometeorological University
1343961013,"030avcv93",Sukhoi State Technical University of Gomel
1337553409,"02azpgf48",American University of Iraq Sulaimani
1281802846,"00467a196",Sindh Madressatul Islam University
1300976906,"00bad4666",Andijan State University
68695296,"02w9cdh50","Indian Institute of Information Technology and Management, Kerala"
81020251,"038nxyh73",Great Lakes Institute of Management
1330855593,"05bc5bx80",Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology
1337315214,"02797hn66",Dr. Ram Manohar Lohia Avadh University
1315890572,"01w423a47",Tomsk State University of Architecture and Building
29266178,"00qcnss81",Mongolian National University
1305430682,"047gexf31",Mongolian National University of Education
1305126327,"04mzr3655",Zibo Vocational Institute
132400726,"03ppx1p25",University of Nagasaki
1288039508,"03emska84",University of Niigata Prefecture
1336277565,"0090kax79",Auckland Institute of Studies
3211756974,"044x5g822",Pennsylvania College of Art and Design
3213158566,"05bxwd659",Rome International School
3130994624,"00s0qnx27",Apeejay Stya University
3132582287,"02ha7nd65",Indian Institute of Journalism and New Media
2802603554,"03nb5d893",Academy of Chinese Culture and Health Sciences
2800302175,"03ce77208",Kyiv Mohyla Business School
2802842351,"01e0hb698",Islamic Azad University of Falavarjan
2801751722,"04dynqd30",Alhamd Islamic University
2800340543,"02gnt4v62",Indian Institute of Ecology and Environment
2799452066,"034pbde03",Maharaja Engineering College
2801452159,"02ken4f88",Vignana Jyothi Institute of Management
2799813086,"018nk4a27",Global Open University
2802308956,"01e75de70",Raffles College of Design and Commerce
3024917321,"00d9qf519",Topiwala National Medical College & BYL Nair Charitable Hospital
2890612012,"04da1m383",University of Garden City
80456225,"038cpkc46",Northrop University
51380931,"01x3z9745",Texas A&M University – Texarkana
125029298,"01tx6pn92",Texas A&M Health Science Center
279844597,"00jy45w85",Northland Community and Technical College
250520410,"0449kf092",Prairie View A&M University
1292319174,"02c27v641",Northeastern Oklahoma A&M College
1323276237,"01v4tq883",Florida A&M University - Florida State University College of Engineering
866291873,"03vh04164",Manchester Community College - Connecticut
1287193074,"01anhj553",Université catholique de lyon
155976169,"00yq55g44",Witten/Herdecke University
71675930,"05gxyna29",Frankfurt School of Finance & Management
71965090,"0264mz016",University of Information Science and Technology St. Paul The Apostle
168129107,"002wcjr61","South-West University ""Neofit Rilski"""
291384039,"02ea7cc16",Open International University of Human Development Ukraine
895027328,"01nvnhx40",October University of Modern Sciences and Arts
137265801,"03h8sa373",Osmaniye Korkut Ata University
58152225,"03vb4dm14",Texas A&M University at Qatar
115420810,"025p0rk11",Islamic Azad University of Garmsar
1312995270,"02afbf040",Karachi Medical and Dental College
1330688353,"05gr4mx33",Tashkent State Agrarian University
274311791,"030qptj94",Lahore Leads University
110346614,"04rrs4x54",University of Central Asia
72563045,"00kxafy15",Mody University of Science and Technology
341451707,"03gs0q910",Shri Jagdishprasad Jhabarmal Tibrewala University
573716131,"05wn9p486",Rayat Institute of Engineering & Information Technology
26771391,"038dhfq97",Jaipuria Institute of Management
1302623664,"05v4pjq26",Mahatma Gandhi Medical College and Research Institute
39244652,"023c9pb11","Indian Institute of Information Technology, Design and Manufacturing, Kancheepuram"
1296725772,"02decng19",University of Engineering & Management
17477748,"049ysg747",Rajshahi University of Engineering and Technology
197842652,"00kvxt616",Hajee Mohammad Danesh Science and Technology University
260446899,"01vxg3438",Pabna University of Science and Technology
1307585291,"04y58d606",Khulna University of Engineering and Technology
102782458,"052qsay17",Chittagong University of Engineering & Technology
1315456113,"0244cgm12",Vinh University
1285420085,"052yjgk16",Hung Yen University of Technology and Education
1313079697,"02pz16m08",Southwest University of Political Science & Law
255400594,"00frehm74",Daegu Technical University
254352953,"04s6age96",Aichi Bunkyo Women's College
1314707548,"00thekh91",Nagoya University of Commerce and Business
10520737,"04jvka613","National Institute of Technology, Toyama College"
3018704611,"04wwz3282",EIA University
3019727434,"055d5bf90",Universidad Católica Luis Amigó
3018588415,"03byjr489",Centro Universitário Cesumar
3020668385,"0036c6m19",Instituto Federal Goiano
3018035901,"02zpkjt27",Universidade Evangelica de Goiás
3017598443,"04zyja509",Universidade de Franca
3019322962,"04031z735",Universidade Brasil
3018203808,"02ab1bc46",University Center Augusto Motta
3018965473,"0009eqg37",Instituto Federal Fluminense
3019930557,"001fypf81",Universidade Unigranrio
3020002803,"04je48v27",Instituto Federal do Rio Grande do Norte
3017851245,"01v542j61",Polish-Japanese Academy of Information Technology
3019523068,"01m3rmj58",Educational Research Institute
3019264281,"01s5n0596",Dnipro State Agrarian and Economic University
3019350493,"02b4gv182",Moscow State Agroengineering University named after V.P. Goryachkin
3020615197,"01rzj1953",Institute of Service and Entrepreneurship of DGTU
3020259055,"01t8hz352",Ivanovo State Power University
3017972175,"004np3m61","National Institute of Technology, Ariake College"
3020390545,"04pqmjc38","Universitas Putra Indonesia ""YPTK"""
3018098410,"01c697313","National Institute of Technology, Kumamoto College"
2765519514,"040wrjh41",Al-Buraimi University College
2898155008,"04x5wnb75",Academic Center for Dentistry Amsterdam
3123915005,"00tse2b39",Universitat Internacional de Catalunya
3123346794,"02na6tz09",Universidade Estadual do Piau
3121676899,"02wj89n04",Université Ibn-Tofail
3124969661,"02nbj1r55",Université des Sciences et de la Technologie d'Oran Mohamed Boudiaf
2917686045,"01fhw6296",University Of Fallujah
2915384603,"017pgz739",Universitas Widya Gama Malang
1341432633,"04j0w0694",Atlantic International University
168870486,"03cqnhx95",St. John's College of Nursing
1336915759,"006fs1j92",Gangwon Provincial University
160722675,"056y35868",New Zealand College of Chiropractic
2510749371,"054y8ka78",European Polytechnical University
2972652528,"04mq2g308",FHNW University of Applied Sciences and Arts
2906629628,"01qv7e222",Pontifical Athenaeum Regina Apostolorum
3119844270,"00fdhj025",Bangladesh Air Force Shaheen College
2999863399,"009kktb11",Los Andes Peruvian University
3001508880,"0263c5456",Saniku Gakuin College
3115459274,"05x0qkj16",Technological University Hpa-An
3089039851,"01v1t8x37",Providence University College and Theological Seminary
3087883909,"02hdve317",Academy of Fine Arts Karlsruhe
2895403630,"00qqptx17",St. Petersburg Institute of Jewish Studies
2896007705,"03n4s8g35",Hokkaido Sapporo Kita High School
3091749959,"032j97c50",Coleg Cambria
3210229425,"04ft1xc20",St. Martinus University
3210091819,"02mht3s70",City of Westminster College
2902299956,"01mat8t76",Tainan Theological College and Seminary
2990557008,"01a27ax82",Caro and Cuervo Institute
3124150290,"04jrwm652",San Sebastián University
3121512035,"010r9dy59",Universidad Autónoma de Chile
3124938446,"01m84wm78",Université Rennes 2
3121272148,"02dveg925",University of Boumerdes
3122011922,"031wwwj55",University of Žilina
3121153395,"0583a0t97",West University of Timişoara
3123069486,"05c0ns027",Perm National Research Polytechnic University
3123529209,"05t58bx13",Samara State Technical University
3124489027,"05ggagb37",Samara National Research University
3123035732,"00ndx3g44",Hamamatsu University School of Medicine
2914622271,"012rxev91",Jai Prakash University
2911870961,"016grcy95",Takaoka University of Law
3003898647,"004cakc07",Norwegian Academy of Technological Sciences
3004237046,"01z1rpp33",SKANS School of Accountancy
3143791293,"054dn2d35",Institute for Christian Studies
3141888691,"0343jym73",University of al-Qarawiyyin
3141906898,"01cyq8n55",Asia University
3015977896,"003cmjc53",Nipawin Bible College
3013569038,"0560vbt41",Ariake College of Education and the Arts
3018837529,"01cdy6h50","Universidad Central ""Marta Abreu"" de las Villas (UCLV)"
3017928408,"02cbymn47",Universidade do Estado de Mato Grosso
3020652664,"049rrx986",Universidade Estadual do Paraná
3018999404,"04m3xd186",Centro Universitário de Belo Horizonte
3019848993,"05a1dws80",Mines Saint-Étienne
3018660459,"01ma17032",Saint Petersburg Mining University
3020440027,"05vehv290",University of Tyumen
3020809043,"01bmg2a15",Tashkent State Technical University named after Islam Karimov
3159113941,"04qy5ef02",Heritage College and Seminary
2611379103,"0599t2n59",Cooch Behar Panchanan Barma University
3023212067,"03cm42t62",Rajarshee Chhatrapati Shahu Maharaj Government Medical College and CPR Hospital Kolhapur
3022751703,"00s72ct24",Ichikawa Junior and Senior High School
3024743231,"016jkmz48",North Hertfordshire College
3025002115,"03nf3fj23",MidKent College
2941883833,"00gq58w69",Brazilian Naval School
2940582748,"003chwa70",South and City College Birmingham
2941363436,"0259bcz98",Brisbane School of Theology
2807936959,"014qm6e35",Sion College
3166016001,"007ew5756",Irish Baptist College
3170017061,"026hpxe59",Filamer Christian University
2951191494,"02ea0g317","Academy of Arts, Architecture and Design in Prague"
